1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.13727,0,0,0,0,0,0.10196,0,0,0.12407,0.23443,0.11034,0,0,0,0,0.2914,0,0,0,0.10496,0,0.25029,0,0,0,0,0,0,0,0.12876,0,0.11881,0.27805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23383,0,0,0,0.12503,0,0,0,0,0,0.14072,0.16306,0,0,0,0.11049,0,0,0.1036,0,0,0,0,0,0.12203,0,0,0,0,0,0.24513,0,0,0,0,0,0.11493,0,0,0,0,0.20376,0,0,0.15946,0,0,0,0,0,0,0.10785,0.11504,0,0,0,0,0,0,0,0.31378,0,0,0,0,0.22925,0.1331,0,0.17606,0,0,0,0,0.13312,0.12709,0.15745,0,0.15889,0,0,0,0,0.11998,0.12737,0,0,0,0,0,0,0,0,0,0,0.26481,0,0,0,0,0,0,0.11463,0.24601,0,0.1044,0,0,0,0,0,0.18992,0,0.26981,0,0,0,0,0.22183,0,0.20451,0.16284,0,0.11683,0,0,0,0,0.11375,0,0,0,0,0,0,0,0,0,0.10592,0,0,0,0.50878,0,0,0,0,0.1527,0.17783,0,0,0,0,0,0,0
0,0,0.13727,1,0.58242,0,0,0,0.53521,0.1607,0,0,0.18664,0,0.31687,0,0.13527,0.11685,0,0.29549,0.1089,0,0.42034,0.21143,0,0.25456,0,0,0.26071,0,0,0,0,0.16169,0,0.23324,0.23779,0.12102,0,0,0.1843,0.10169,0,0,0,0.13622,0.20657,0,0,0.13525,0.21321,0.17609,0,0.10512,0,0.17407,0.13246,0,0,0,0.11825,0.19064,0.14805,0,0,0,0.17034,0,0.14358,0.15677,0,0,0.18361,0.1453,0.27676,0.33946,0,0,0,0,0.2489,0.18455,0.10357,0,0.15067,0,0,0.15727,0,0.17737,0.11056,0.17165,0,0.1392,0.18294,0.25206,0,0,0.14581,0,0.12088,0.20924,0.26564,0.23684,0.12313,0,0,0,0.15045,0.239,0.25367,0.18165,0.15514,0,0.18042,0,0.25878,0.13845,0,0.30846,0,0.2164,0,0,0.18999,0.33539,0.53622,0,0,0,0,0,0,0.22072,0,0.13392,0,0.1087,0,0,0,0.11503,0,0,0,0.21766,0.11511,0.10609,0,0.18443,0,0.10492,0.15767,0.16788,0.65299,0.2082,0,0,0,0.20589,0.36196,0.25817,0,0.15661,0.15062,0.36786,0,0,0.23489,0,0.25549,0.17846,0,0.17552,0,0.23368,0,0.11522,0.24965,0,0,0,0,0,0.1274,0,0,0,0.32078,0,0,0,0.25679,0,0,0.10889,0,0.15089,0.183,0,0,0.10077,0,0,0.14253,0
0,0,0,0.58242,1,0,0,0,0.73026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80659,0,0,0,0,0.29002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0.20862,0,0,0,0,0,0,0.33833,0,0,0,0,0,0.10256,0,0.31653,0,0.25675,0,0,0,0,0,0,0,0,0,0,0.10376,0.12599,0,0,0,0.12756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25728,0.25349,0,0,0,0,0,0,0,0,0,0,0.28801,0.12831,0.18539,0,0,0,0,0,0,0.10587,0,0,0,0,0,0.16294,0.12576,0,0,0,0,0,0,0,0,0,0.1056,0,0,0,0,0.10226,0,0.14313,0,0,0,0,0,0.10847,0,0,0,0,0,0,0,0.28769,0.15219,0.15816,0,0,0,0,0,0,0,0,0,0,0.30483,0,0,0.31198,0,0,0,0,0,0,0,0,0.36671,0,0,0.15239,0,0,0,0,0,0,0.14437,0.22908,0,0,0,0,0,0,0,0,0.10405,0,0,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25872,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0.13479,0,0,0,0,0,0,0.23468,0,0,0,0,0,0.40596,0,0.31091,0,0.17654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22238,0,0,0,0.55847,0,0,0,0,0.20037,0,0,0,0,0,0,0,0,0,0,0,0,0.51754,0,0,0.3393,0.32192,0,0,0,0,0.10599,0,0,0,0,0,0,0,0.35787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11511,0,0,0,0,0.172,0,0,0,0,0,0,0.23385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11385,0,0,0,0,0,0,0,0,0.26183,0,0,0.22011,0,0,0,0,0,0,0,0,0,0,0,0,0.46327,0,0,0,0,0,0,0.12041,0,0,0,0.18228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.20862,0.13479,1,0,0,0,0,0.17358,0,0.21534,0.16011,0,0,0,0.11676,0,0,0.19992,0,0.64147,0.12721,0,0,0,0,0,0,0,0.10852,0,0.1335,0.17146,0.15103,0,0,0,0,0,0,0,0,0,0,0,0.13356,0,0.14157,0,0.10157,0,0,0,0,0,0,0.15252,0,0,0,0,0,0,0,0.14418,0.1111,0,0.15692,0,0,0.23392,0.22962,0,0,0,0.11812,0.12762,0,0,0,0,0,0.49024,0.14361,0.18659,0.14096,0,0,0.14489,0,0,0.11696,0,0,0,0,0,0.13856,0.14342,0.10849,0.17718,0,0,0,0,0,0,0.15097,0,0.10743,0,0,0.23399,0,0,0.13063,0,0.10866,0,0,0.12282,0.12393,0.16535,0,0.12094,0,0,0,0,0.3214,0.68924,0.6217,0.53608,0,0,0,0.39754,0.35361,0,0,0,0.16548,0,0,0,0.20958,0,0,0,0.11245,0,0,0,0,0.17483,0,0,0.14097,0,0,0,0,0,0.16519,0,0.12206,0.1821,0.10961,0,0,0,0.46799,0,0.11654,0.11412,0,0,0.20578,0,0,0,0.12138,0,0,0,0,0,0,0.1066,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.53521,0.73026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11486,0,0,0,0,0,0,0,0.10661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19636,0,0,0,0,0,0,0.12088,0,0,0,0,0.18698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13468,0,0,0.62798,0,0,0,0,0.2875,0,0,0,0,0,0,0,0,0.173,0.11313,0,0,0,0,0,0,0,0,0.10986,0,0,0,0,0,0,0,0,0,0.48846,0,0,0,0,0,0,0.1746,0,0,0,0,0,0,0,0,0.24594,0
0,0,0.10196,0.1607,0,0,0,0,0,1,0,0,0.62618,0.14111,0.17612,0,0.16022,0.15866,0,0.19118,0,0,0.23632,0.21973,0,0.22967,0,0,0.33028,0,0,0,0,0.21703,0,0.41266,0.35048,0.3124,0.10198,0.10023,0,0,0,0,0,0,0.14428,0,0,0,0.19805,0.29932,0,0.15476,0,0.10617,0.19519,0,0,0,0,0,0.19968,0,0,0.1429,0,0.13569,0.42393,0.34993,0,0,0.22602,0.13614,0.30114,0.34264,0,0,0.23656,0.16715,0,0.20498,0,0.18566,0.19956,0,0.15975,0.28776,0,0.25821,0,0.28078,0,0,0.21454,0.44659,0,0,0.30299,0,0.16037,0.32859,0.38439,0.2895,0,0,0,0,0.2515,0.1977,0.33261,0.25032,0.30614,0.1586,0.25377,0,0.31181,0.1439,0,0.33475,0,0,0,0,0.20716,0.3347,0.19397,0,0.36125,0,0,0,0.25991,0.1493,0,0.28445,0,0.1424,0.16937,0,0,0.11384,0,0,0.22147,0,0.17401,0,0,0,0,0,0,0.57667,0,0.27985,0,0,0,0,0.31468,0.33708,0,0.25902,0.15819,0.16711,0,0.30107,0.11049,0,0.34507,0.37883,0,0,0,0.23528,0,0,0.31624,0,0,0,0,0,0.12555,0,0,0,0,0,0,0,0.11289,0,0,0.12017,0,0.24128,0.32987,0,0,0,0,0,0.21185,0
